Name,ReleaseDate,Average Price,URL,Woman,ReleasePrice,Cluster,Collab,brand
Jordan 5 Retro 3Lab5 Black Silver,2944,190800.0,4381,0,294800,20,0,33
Nike Air Huarache Light Ultramarine,2942,215666.66666666663,4389,0,144100,23,0,45
Nike Air Tech Challenge Hybrid White Volt 2014,2943,98000.0,4390,0,150600,17,0,45
Jordan 14 Retro Wolf Grey,2937,170000.0,4407,0,222700,18,0,33
Nike KD 7 Global Game,2937,139666.66666666666,4409,0,196500,1,0,45
Jordan Spizike OG 2014,2930,249666.66666666663,4417,0,229200,18,0,33
Jordan 6 Retro History of Jordan (Spizike),2930,243400.0,4418,0,222700,27,0,33
Nike x BROOKLYN PROJECTS Dunk High Premium SB Paparazzi,2930,162200.0,4420,0,157200,9,1,45
Jordan 3 Retro Sport Blue,2923,274800.0,4437,0,222700,14,0,33
Adidas Micropacer OG 2014,2923,130000.0,4439,0,196500,32,0,2
Nike Kobe 9 Elite Low Beethoven,2923,423333.3333333333,4440,0,262000,18,0,45
Jordan 1 Retro KO High OG Royal,2916,182400.0,4452,0,183400,9,0,33
Nike Kobe 9 EXT Mid Black Mamba,2916,157500.0,4456,0,294800,14,0,45
Nike Zoom Vapor AJ3 White Cement,2914,490000.0,4461,0,262000,32,0,45
Jordan Future White Sport Blue,2912,70000.0,4464,0,196500,32,0,33
Nike Kobe 9 Bright Mango,2911,359750.0,4467,0,209600,33,0,45
Jordan 6 Retro Sport Blue 2014,2909,345800.0,4474,0,222700,32,0,33
Nike Dunk SB High Cali 2014,2909,322000.0,4476,0,157200,18,0,45
Nike LeBron 11 Low China,2909,183000.0,4477,0,248900,32,0,45
Nike Kobe 9 EM Low China,2909,279000.0,4478,0,235800,33,0,45
Asics x Ronnie Fieg Gel-Lyte V Sage,2909,200000.0,4482,0,222700,0,1,4
Jordan XX9 Black Gym Red,2903,170000.0,4493,0,294800,20,0,33
Jordan XX9 Black Team Orange,2902,280400.0,4494,0,294800,20,0,33
Nike LeBron 11 What the LeBron,2895,342000.0,4507,0,327500,18,0,45
Nike Kobe 9 Elite Low University Red,2895,402250.0,4510,0,262000,11,0,45
Jordan 14 Retro Black Toe 2014,2888,337400.0,4520,0,222700,17,0,33
Jordan 1 Retro Jeter RE2PECT,2888,565600.0,4521,0,209600,9,0,33
Nike Flyknit Racer Black White Volt,2884,262800.0,4534,0,196500,5,0,45
Jordan Future Oreo,2877,169500.0,4551,0,196500,23,0,33
Nike Kobe 9 EM Low Dusty Cactus,2876,374500.0,4565,0,229200,24,0,45
Jordan 13 Retro PRM 3M Reflective Silver,2875,238000.0,4568,0,242400,20,0,33
Nike Air Foamposite Pro Elephant Print,2867,259400.0,4582,0,327500,1,0,45
Nike LeBron 12 NSRL,2867,120000.0,4583,0,262000,18,0,45
Nike x Riccardo Tisci Air Force 1 Low Tan,2862,481800.0,4589,0,301300,15,1,45
Nike x Riccardo Tisci Air Force 1 Mid Tan,2862,639800.0,4591,0,340600,27,1,45
Nike Air Foamposite One Wheat,2860,284600.0,4596,0,327500,2,0,45
Nike x Fragment Roshe LD-1000 Obsidian,2855,260000.0,4600,0,157200,5,1,45
Reebok x Mastermind Instapump Fury,2854,172000.0,4605,0,353700,6,1,52
Jordan 13 Retro Barons Hologram,2853,350000.0,4606,0,242400,18,0,33
Nike LeBron 12 Heart of a Lion,2848,156000.0,4611,0,262000,33,0,45
Nike Air Max 95 Halloween 2014,2848,217000.0,4613,0,222700,21,0,45
Adidas x Pharrell Williams Stan Smith Tennis Green,2847,37200.0,4615,0,157200,21,1,2
Jordan Super Fly 3 Slam Dunk,2846,214000.0,4622,0,235800,14,0,33
Jordan 1 Mid Black Gym Red White,2846,151400.0,4623,0,144100,9,0,33
Jordan 6 Retro Slam Dunk,2846,751000.0,4624,0,327500,2,0,33
Nike Air Trainer 1 Mid PRM QS Flax,2846,162666.66666666666,4628,0,157200,2,0,45
Nike Air Command Force Billy Hoyle,2839,209000.0,4640,0,262000,32,0,45
Nike LeBron 12 Dunkman,2837,200000.0,4646,0,262000,20,0,45
Jordan 13 Retro Grey Toe 2014,2833,239600.0,4650,0,242400,18,0,33
Nike Kobe 9 EM Gym Blue,2827,241000.0,4663,0,229200,24,0,45
Nike Dunk SB Low Premier Northern Lights,2825,554000.0,4667,0,144100,11,0,45
New Balance x Concepts 496 Regatta,2826,140000.0,4669,0,169000,12,1,44
Nike Air Max Penny 1 Doernbecher,2824,189000.0,4673,0,189900,27,0,45
Nike Air Foamposite One Knicks,2821,287200.0,4684,0,301300,2,0,45
Nike Kobe 9 Elite Sequoia,2822,340000.0,4691,0,239000,26,0,45
Jordan 6 Retro Infrared 2014,2819,289000.0,4695,0,242400,20,0,33
Nike Air Max Penny 1 University Red,2819,194500.0,4698,0,183400,2,0,45
New Balance x Ronnie Fieg 850 Brooklyn Bridge,2819,199000.0,4702,0,229200,24,1,44
Jordan 1 Retro NYC,2818,192250.0,4705,0,183400,9,0,33
Nike Kobe 9 High EXT QS Snakeskin,2846,320000.0,4706,0,327500,2,0,45
Nike Dunk SB High Premier Northern Lights,2818,361600.0,4708,0,157200,20,0,45
Jordan 1 Retro Black Gum,2811,228200.0,4725,0,183400,20,0,33
Jordan XX9 Blackout,2812,234000.0,4726,0,294800,20,0,33
Jordan Spizike Wolf Grey,2808,148600.0,4735,0,229200,27,0,33
Jordan 13 Retro Dirty Bred,2804,298000.0,4749,0,242400,20,0,33
Nike Dunk SB High Concept Car,2804,180000.0,4752,0,157200,3,0,45
Jordan 1 Retro Chris Paul PE,2797,304600.0,4778,0,170300,12,0,33
Jordan 1 Retro Blake Griffin PE,2797,270600.0,4779,0,170300,16,0,33
Jordan 11 Retro Legend Blue 2014,2797,404000.0,4781,0,262000,31,0,33
Jordan 1 Retro Melo PE,2797,288200.0,4782,0,170300,9,0,33
Nike Flyknit Racer Neo Turquoise,2798,162800.0,4786,0,196500,1,0,45
Nike Air Force 1 '07 LV8 Black Vachetta Tan,2786,131000.0,4864,0,131000,22,0,45
Nike Air Force 1 Low Haze,2755,209000.0,4889,0,275100,19,0,45
(W) Nike Roshe LD-1000 Print Polka Dot Black White,2786,109000.0,4918,1,196500,6,0,45
Reebok Instapump Fury OG Brazen Berry,2785,151800.0,4934,0,229300,23,0,52
Nike Kobe 9 EM Low Silk,2783,360000.0,4944,0,209600,1,0,45
Nike Air Force 1 Retro BHM,2780,130000.0,4945,0,131000,31,0,45
Nike KD 7 Longhorn State,2777,104000.0,4948,0,262000,22,0,45
Asics x Kith Gel-Lyte V Grand Opening,2777,76666.66666666667,4951,0,235800,6,1,4
Jordan 4 Retro Columbia 2015,2776,447400.0,4954,0,248900,18,0,33
Adidas Superstar 80s DLX Vintage White Collegiate Navy,2777,159500.0,4956,0,150600,25,0,2
Nike Kobe 9 Elite What the Kobe,2775,513333.3333333333,4959,0,360300,17,0,45
Jordan 1 Retro High BHM 2015,2769,166800.0,4965,0,170300,9,0,33
Nike Dunk Low Premium BHM SB 2015,2769,300000.0,4969,0,176900,5,0,45
Kobe 9 Elite BHM,2768,600000.0,4975,0,327600,26,0,45
Jordan 7 Retro French Blue 2015,2762,231200.0,4978,0,248900,32,0,33
Nike LeBron 12 BHM 2015,2762,234000.0,4982,0,288200,20,0,45
Adidas Superstar 80s Adi Dassler,2755,197800.0,4992,0,222700,5,0,2
Adidas x Footpatrol Superstar 80v Fox Red,2748,81500.0,5013,0,196500,5,1,2
Adidas x Neighborhood Superstar 80s Core Black,2748,199800.0,5016,0,196500,5,1,2
New Balance x Concepts 997 Luxury Goods,2748,229000.0,5023,0,307900,33,1,44
Jordan 1 Retro 30th Anniversary Laser,2747,340000.0,5026,0,242400,31,0,33
Jordan 1 Retro Russell Westbrook PE,2746,209600.0,5028,0,170300,9,0,33
Nike Air Max 1 Bred,2746,257800.0,5030,0,170300,6,0,45
Nike KD 7 EXT Floral,2743,229500.0,5038,0,262000,19,0,45
Nike x Fragment Hyperchase Royal,2743,125000.0,5039,0,183400,24,1,45
Jordan 4 Retro 30th Anniversary Laser,2743,457800.0,5049,0,327600,32,0,33
Nike Dunk SB High De La Soul 2015,2742,270000.0,5054,0,196500,17,0,45
Nike KD 7 All-Star,2742,270000.0,5055,0,222700,24,0,45
Nike Kobe 10 All Star,2742,353666.6666666667,5056,0,262000,6,0,45
Jordan 1 Retro Low OG Bred 2015,2741,646200.0,5060,0,170300,5,0,33
Jordan 10 Retro Bulls Over Broadway,2741,197600.0,5061,0,248900,2,0,33
Jordan 10 Retro Lady of Liberty,2740,167800.0,5072,0,248900,20,0,33
Nike Superfly Mercurial Dark Grey,2740,211600.0,5074,0,262000,16,0,45
Nike Air Footscape Magista Grey White,2740,265000.0,5076,0,262000,32,0,45
Nike Free Flyknit Mercurial Pure Platinum,2740,199000.0,5077,0,262000,17,0,45
Nike Superfly Mercurial Dark Obsidian,2740,277600.0,5078,0,262000,9,0,45
Nike Air Footscape Magista SP Black Summit White,2741,280000.0,5079,0,262000,28,0,45
Nike KD 7 Aunt Pearl,2736,253200.0,5085,0,222700,31,0,45
Jordan 4 Retro Oreo 2015,2734,317400.0,5094,0,219000,20,0,33
Nike Kobe 10 Blackout,2734,287666.6666666667,5098,0,235800,11,0,45
Nike Kyrie 1 Venus Flytrap,2730,177000.0,5109,0,144100,18,0,45
Nike Classic Cortez Premium QS Forest Gump,2728,201800.0,5115,0,131000,0,0,45
Nike Dunk CMFT Lyon Blue,2726,160000.0,5126,0,131000,9,0,45
Nike KD 7 Weatherman,2722,140000.0,5133,0,196500,1,0,45
Jordan 7 Retro 30th Barcelona Nights,2720,169800.0,5137,0,248900,26,0,33
Nike Kobe 10 Vino,2721,259000.0,5140,0,199000,24,0,45
Nike Air Max 1 V SP Patch Steel Green,2716,180000.0,5155,0,170300,1,0,45
Nike Air Max 90 Sneakerboot SP Patch Black,2715,200000.0,5158,0,229300,20,0,45
Jordan 4 Retro Teal,2713,271800.0,5165,0,248900,14,0,33
Nike Air Foamposite One Metallic Gold,2713,251400.0,5169,0,301300,2,0,45
New Balance 998 Made in USA Bringback,2708,290000.0,5185,0,235800,24,0,44
Nike Kyrie 1 Duke Brotherhood,2708,157000.0,5192,0,144100,1,0,45
Nike Kobe 10 Silk Road,2707,325000.0,5193,0,235800,11,0,45
Nike Air Max Zero Air Max Day,2705,175400.0,5200,0,196500,24,0,45
Nike Air Max 1 V SP Patch Paris,2701,262800.0,5206,0,170300,12,0,45
Nike Air Max 95 Patch OG Neon,2701,224500.0,5207,0,209600,18,0,45
Jordan 10 Retro Double Nickel,2699,242600.0,5209,0,248900,18,0,33
Jordan 1 Retro Low OG White Varsity Red,2699,325000.0,5210,0,183400,31,0,33
Asics x Titolo Gel-Lyte III Papercut,2699,150000.0,5216,0,209600,6,1,4
Nike Air Max 90 Cork,2697,243200.0,5219,0,216200,2,0,45
Nike Dunk SB Low Red Patent Leather,2695,179000.0,5224,0,117900,33,0,45
Nike Air Max 90 Essential Vapor Green,2696,120000.0,5228,0,144100,1,0,45
Nike Air Force 1 Mid '07 Game Royal 2015,2695,180000.0,5230,0,124400,9,0,45
Nike Flyknit Max Multicolor,2695,129000.0,5237,0,269000,15,0,45
Nike Kobe 10 Easter,2695,400000.0,5238,0,235800,11,0,45
Jordan 1 Retro Hare Jordan 2015,2692,248400.0,5244,0,163800,17,0,33
Nike LeBron 12 EXT Wheat,2692,262000.0,5247,0,360300,2,0,45
Jordan 11 Retro Low Georgetown,2685,313400.0,5252,0,222700,24,0,33
Nike Air Foamposite Pro Red October,2685,317000.0,5256,0,301300,14,0,45
Jordan 1 x DSM Retro High,2680,264666.6666666667,5266,0,242400,9,1,33
Nike Kobe 10 Elite Team,2679,289500.0,5271,0,294800,9,0,45
Jordan 13 Retro Low Hornets,2678,312400.0,5274,0,209600,18,0,33
Nike Air Force 1 Mid Bred,2676,133000.0,5280,0,124400,9,0,45
Nike Kyrie 1 White Infrared,2673,209000.0,5289,0,144100,25,0,45
Jordan 4 Retro 11Lab4 Black,2671,426000.0,5290,0,327600,20,0,33
Jordan 7 Retro Barcelona Days,2671,237600.0,5291,0,248900,20,0,33
Jordan 5 Retro Pre-Grape,2664,226400.0,5319,0,248900,20,0,33
Nike Air Max Uptempo Lakers Derek Fisher,2661,220000.0,5325,0,209600,15,0,45
Jordan 7 Retro Hare 2015,2650,274000.0,5357,0,248900,31,0,33
Nike Dunk SB Low De La Soul 2015,2650,522400.0,5361,0,176900,1,0,45
Jordan Spizike Oreo,2647,239500.0,5369,0,229300,9,0,33
Nike SB Dunk Low Premium Marty McFly,2644,522250.0,5377,0,131000,32,0,45
Jordan 11 Retro Low Bred,2643,452000.0,5383,0,222700,6,0,33
Nike Air Max 90 OG Infrared 2015,2638,157200.0,5392,0,157200,1,0,45
Nike Flyknit Racer Bright Crimson,2638,189000.0,5394,0,196500,33,0,45
Nike Air Presto Black White,2636,183333.3333333333,5402,0,170300,12,0,45
Jordan 7 Retro N7,2632,256500.0,5417,0,248900,17,0,33
Nike Air Footscape Magista SP Tournament Pack Netherlands,2632,190000.0,5420,0,262000,27,0,45
Nike Air Footscape Magista SP Tournament Pack Brazil,2632,150000.0,5422,0,262000,27,0,45
Nike Kobe 10 Elite Rose Gold,2630,354600.0,5425,0,294800,26,0,45
Nike KD 7 Elite Rose Gold,2631,99000.0,5426,0,262000,22,0,45
Jordan 5 Retro Poison Green,2629,213600.0,5429,0,248900,17,0,33
Jordan 13 Retro Low Bred,2622,218600.0,5446,0,209600,14,0,33
Nike Air Force 1 High Retro Summit White Wolf Grey,2622,191750.0,5448,0,183400,31,0,45
Asics x Diamond Supply Co. x Ronnie Fieg Gel-Lyte V Tiffany Grey,2616,159400.0,5461,0,229300,24,1,4
Asics x Diamond Supply Co. x Ronnie Fieg Gel-Saga Tiffany Black,2616,119000.0,5462,0,216200,1,1,4
Jordan 7 Retro Championship Pack Champagne,2615,297333.3333333333,5464,0,327600,27,0,33
Jordan 7 Retro Championship Pack Cigar,2615,219750.0,5465,0,327600,14,0,33
Nike Air Foamposite One Gone Fishing,2615,357200.0,5468,0,327600,14,0,45
Nike KD 7 SE What The KD,2616,171000.0,5469,0,262000,15,0,45
Nike Air Presto Brutal Honey,2615,189600.0,5471,0,170300,24,0,45
Nike Air Presto Lighting,2615,164500.0,5474,0,170300,24,0,45
Jordan Spizike Poision Green,2612,199000.0,5479,0,229300,18,0,33
Nike Sock Dart Independence Day Red,2610,120000.0,5482,0,170300,1,0,45
Nike Sock Dart SP Independence Day Blue,2611,55000.0,5483,0,170300,1,0,45
Nike x Pigalle Dunk Lux High SP Black,2608,177000.0,5495,0,196500,20,1,45
Nike KD 8 Independence Day,2609,141000.0,5496,0,235800,1,0,45
Nike LeBron 12 USA Independence Day,2609,151000.0,5497,0,229000,2,0,45
Adidas Ultraboost 1.0 Triple White 2015,2604,199500.0,5505,0,235800,31,0,2
Nike LeBron 12 Low Black Green Strike,2606,83000.0,5514,0,209000,6,0,45
Nike SB Dunk Low Atlas 35MM Grey,2597,335000.0,5534,0,144100,24,0,45
Nike Classic Cortez Shark Low SP White,2596,166000.0,5536,0,183400,31,0,45
Nike Classic Cortez Shark Low SP Black White,2597,149500.0,5538,0,183400,29,0,45
Jordan 1 Low Triple Black,2595,184500.0,5539,0,117900,22,0,33
Jordan 4 Retro 11Lab4 Red,2594,526800.0,5549,0,327600,2,0,33
Nike Air Foamposite One Premium Wolf Grey,2595,203000.0,5552,0,327600,27,0,45
Nike x Fragment Roshe LD-1000 Black,2589,208500.0,5564,0,157200,12,1,45
Jordan 7 Retro Bordeaux 2015,2587,338600.0,5572,0,248900,20,0,33
Nike LeBron 12 EXT Prism,2588,240000.0,5575,0,327600,32,0,45
Nike Air Force 1 Mid Cork,2587,150200.0,5576,0,150600,16,0,45
Asics x Ubiq Gel-Lyte Speed Cool Breeze,2587,100000.0,5577,0,183400,24,1,4
Jordan Son of Mars Hot Lava,2584,150000.0,5581,0,209600,18,0,33
Nike Kobe 10 Elite Low Rivarly,2583,429000.0,5582,0,262000,33,0,45
Jordan 1.5 Retro Chicago 2015,2580,690000.0,5584,0,196500,3,0,33
Nike x Concepts Dunk SB High Stained Glass,2580,207800.0,5588,0,209600,9,1,45
Reebok Question Low R13 White Red Ice,2581,108000.0,5596,0,150600,25,0,52
Jordan 11 Retro Low IE Cobalt 2015,2573,201800.0,5601,0,222700,0,0,33
Jordan 1 Retro High Rare Air Grey,2570,185000.0,5615,0,183400,9,0,33
Nike Air Max 2 CB 94 Black Purple 2015,2568,252800.0,5619,0,183400,20,0,45
Jordan Son of Mars Marvin the Martian,2556,112000.0,5625,0,179000,20,0,33
Nike Roshe Run Polka Dot Pack Black,2561,108333.33333333331,5635,0,131000,5,0,45
Jordan 7 Retro Marvin the Martian,2559,218600.0,5644,0,248900,20,0,33
Nike Dunk SB Low Black Cement,2559,285000.0,5647,0,117900,5,0,45
Jordan 9 Retro Statue,2552,212000.0,5658,0,248900,32,0,33
New Balance x Premier 998 Made in USA PRMR,2552,394500.0,5665,0,288200,1,1,44
Nike x Fragment Air Trainer 1 Mid SP White Chlorophyll,2548,289600.0,5673,0,196500,32,1,45
Nike x Fragment Air Trainer 1 Mid SP Chlorophyll,2547,279000.0,5677,0,196500,14,1,45
Nike x Fragment Air Trainer 1 Mid SP Chino,2548,233000.0,5678,0,196500,24,1,45
Jordan 6 Retro Low Chrome 2015,2545,352200.0,5681,0,229300,22,0,33
Nike Air Python Black Gum,2542,85500.0,5689,0,196500,20,0,45
Nike LeBron 12 Low Carbon Fiber,2541,103000.0,5699,0,229300,11,0,45
Nike Air Foamposite Pro Gucci,2540,351200.0,5700,0,289000,14,0,45
Jordan 10 Retro Drake OVO White,2531,256500.0,5717,0,294800,31,0,33
Nike LeBron 12 EXT Cork,2531,161500.0,5719,0,327600,20,0,45
Nike LeBron 12 Elite SP Pigalle,2530,199000.0,5721,0,393100,17,0,45
Nike Air Max 95 Greedy What the Air Max,2526,363333.3333333333,5726,0,222700,1,0,45
Nike x Acronym Lunar Force 1 SP Zip Turbo Green,2526,660000.0,5727,0,262000,19,1,45
Nike x Acronym Lunar Force 1 SP Zip Black White,2526,711000.0,5728,0,262000,19,1,45
Jordan 6 Retro Low Ghost Green,2524,245600.0,5735,0,229300,18,0,33
Nike Dunk SB Low Reptile Gucci,2521,400000.0,5742,0,117900,5,0,45
Nike Air Foamposite One PRM Olive,2519,191500.0,5745,0,327600,14,0,45
Jordan 11 Retro Low IE Referee 2015,2517,177200.0,5749,0,222700,22,0,33
Nike LeBron 12 SE What the,2517,284200.0,5751,0,327600,20,0,45
Asics x Bait Gel-Lyte III Nightmare,2517,100000.0,5752,0,262000,6,1,4
Adidas Ultraboost 1.0 Silver Metallic Grey,2513,200000.0,5755,0,235800,0,0,2
Jordan 14 Retro Low Laney 2015,2510,192666.66666666663,5766,0,222700,14,0,33
Jordan 1 Retro Low OG Royal 2015,2506,377000.0,5772,0,170300,5,0,33
Jordan 8 Retro Three-Peat,2469,200200.0,5815,0,229000,16,0,33
Jordan 23 Chicago,2489,219500.0,5816,0,294800,2,0,33
Nike Air Force 1 CMFT Lux Low Ostrich Red,2488,183000.0,5822,0,183400,33,0,45
Nike Zoom Penny 6 Orlando,2481,115000.0,5848,0,242400,27,0,45
Nike Dunk CMFT Coffin,2477,190000.0,5857,0,157200,20,0,45
Jordan 13 Retro Chris Paul Away,2475,217800.0,5860,0,262000,20,0,33
Nike Air Force 1 High Wheat 2015,2475,249400.0,5863,0,183400,2,0,45
Nike Air Max 95 Premium Wheat,2475,217800.0,5864,0,222700,21,0,45
Puma x Hanon XS850 Adventurer Pack,2476,36000.0,5868,0,248900,15,1,51
Asics x BAPE Gel-Kayano Trainer Brown Camo,2476,280000.0,5872,0,183400,6,1,4
Jordan 13 Retro Chris Paul Home,2471,309500.0,5879,0,262000,17,0,33
Nike Air Max 1 Wheat Pack 2015,2470,138000.0,5885,0,196500,33,0,45
Jordan 7 Retro Nothing But Net,2468,316000.0,5894,0,248900,27,0,33
Jordan 1 Retro LA,2468,301000.0,5895,0,209600,31,0,33
Nike Dunk SB Low Premier Fish Ladder,2468,213000.0,5898,0,131000,19,0,45
Nike Free Flyknit Mercurial Savage Beauty,2468,308750.0,5899,0,262000,30,0,45
Adidas Ultraboost M Black Grey Gradient,2463,136500.0,5905,0,235800,12,0,2
Nike Air Cruz Wheat,2462,187500.0,5909,0,196500,2,0,45
Jordan 1.5 Retro Bred,2461,312000.0,5914,0,196500,9,0,33
Jordan 1 Retro Low Gym Red Black,2458,189600.0,5931,0,183400,19,0,33
Asics x Hanon Gel-Lyte III Solstice,2454,255000.0,5950,0,209600,6,1,4
Jordan 1 Retro Cyber Monday 2015,2452,207600.0,5952,0,209600,9,0,33
Adidas Ultraboost 1.0 Black Reflective 2015,2452,73666.66666666667,5954,0,235800,12,0,2
Nike Air Presto Comet Red 2015,2451,85000.0,5962,0,157200,21,0,45
Nike Classic Cortez Premium Forrest Gump,2452,219666.66666666663,5964,0,137500,0,0,45
Jordan 6 Retro Maroon 2015,2447,322600.0,5975,0,288200,31,0,33
Nike x Stussy Air Max 95 Olive,2441,275000.0,5987,0,262000,23,1,45
Nike x Stussy Air Max 95 Black,2441,356750.0,5989,0,262000,23,1,45
Nike x Stussy Air Max 95 Loyal Blue,2441,235000.0,5991,0,262000,23,1,45
Jordan 11 Retro 72-10,2440,299200.0,5994,0,288200,9,0,33
Jordan 1.5 Retro Sand Dune,2440,359000.0,5996,0,196500,3,0,33
Adidas Ultraboost 1.0 Light Tan Cream,2440,175000.0,6001,0,235800,31,0,2
Adidas Ultraboost Uncaged Hypebeast,2440,375000.0,6002,0,235800,12,0,2
Puma x BAPE Disc Blaze Camo Green,2440,222000.0,6005,0,247600,1,1,51
Puma x BAPE R698 Camo Black,2440,150000.0,6006,0,247600,23,1,51
Nike Kyrie 2 Effect,2438,210200.0,6012,0,163800,17,0,45
Jordan 8 Retro Chrome 2015,2433,280000.0,6027,0,248900,26,0,33
Jordan 1 Retro KO Bred 2015,2433,217600.0,6028,0,183400,9,0,33
Nike SB P-Rod 9 Elite J-Rod,2433,149666.66666666666,6031,0,196500,24,0,45
Nike Air Presto Triple Black,2431,101800.0,6037,0,157200,11,0,45
Nike Air Foamposite One Hologram,2427,420400.0,6042,0,301300,14,0,45
Nike Kobe 10 Elite Christmas,2426,399500.0,6043,0,262000,22,0,45
Nike Kyrie 2 Christmas,2426,160000.0,6045,0,163800,32,0,45
Nike Air Max 90 Infrared Ultra Essential 2015,2426,150000.0,6046,0,196500,24,0,45
Nike Air Max 1 Varsity Red Ultra Essential 2015,2427,127000.0,6047,0,157200,24,0,45
New Balance x Concepts 998 Made in USA Grand Tourer (Special Box),2426,445333.3333333333,6051,0,281700,25,1,44
Nike Air Foamposite One Blue Mirror,2421,593200.0,6060,0,360300,14,0,45
Adidas Tubular X PK Clear Granite,2421,99000.0,6113,0,196500,27,0,2
Nike Cortez Basic Black White,2420,167200.0,6147,0,98200,11,0,45
Nike Air Force 1 High '07 Triple White,2421,289000.0,6148,0,131000,31,0,45
Nike Air Penny II Orlando 2015,2420,123800.0,6151,0,196500,27,0,45
Nike SB Blazer Zoom Low XT Black White,2421,105400.0,6159,0,109000,7,0,45
Nike SB Blazer Zoom Low Black White,2421,74333.33333333333,6176,0,98200,7,0,45
Nike SB Zoom Stefan Janoski Cherry Blossom,2420,250000.0,6246,0,104800,31,0,45
Nike Air Zoom Albis 16 Black Concord,2421,70000.0,6259,0,196500,12,0,45
New Balance 991 Navy Grey,2420,166666.66666666666,6343,0,235800,6,0,44
Vans Vault Authentic Jacquard LX White,1915,125000.0,6345,0,98200,31,0,61
Jordan 4 Retro Alternate 89,2419,359000.0,6381,0,248900,18,0,33
Nike Kobe 11 Elite Low BHM 2016,2405,360000.0,6420,0,262000,5,0,45
Nike Kyrie 2 BHM,2403,193250.0,6425,0,157200,20,0,45
Nike Air Max Sensation Black Royal,2401,224500.0,6432,0,209600,20,0,45
Jordan 1 Retro High Black Elephant Print,2400,312200.0,6436,0,183400,9,0,33
Jordan 1 Retro Red Elephant Print,2400,183400.0,6437,0,183400,2,0,33
Nike Air Max Zero Tinker Sketch,2400,141600.0,6438,0,196500,25,0,45
Nike Air Force 1 Low Vachetta Tan,2399,138000.0,6442,0,196500,33,0,45
Jordan 5 Retro Low Chinese New Year,2398,310200.0,6445,0,262000,22,0,33
Jordan Super Fly 4 PO Chinese New Year 2016,2399,154000.0,6447,0,219000,20,0,33
Adidas Tubular Doom Ronnie Fieg Just Us,2398,150000.0,6451,0,216200,28,0,2
Jordan 5 Retro Low Alternate 90,2391,261600.0,6470,0,229300,22,0,33
Nike Air Foamposite One University Blue,2385,355400.0,6494,0,301300,27,0,45
Nike Air Max Sensation White Red,2386,199000.0,6496,0,209600,18,0,45
Jordan 1 Retro KO Shadow 2015,2384,230600.0,6498,0,183400,9,0,33
Jordan 2 Retro Alternate 87,2384,202600.0,6499,0,248900,20,0,33
Jordan XXX White Wolf Grey,2381,278250.0,6514,0,262000,16,0,33
Jordan 1 Retro High White Elephant Print,2379,424000.0,6519,0,183400,17,0,33
Nike Kobe 11 Elite Low All Star 2016,2379,484750.0,6523,0,288200,6,0,45
Nike Air Force 1 '07 LV8 QS All-Star Northern Lights,2379,95000.0,6525,0,157200,23,0,45
Nike Air Presto Shady Milkman,2379,170000.0,6529,0,157200,18,0,45
Nike Dunk SB Low Ishod Wair BMW,2379,702000.0,6530,0,124400,5,0,45
Nike x Black Comme des Garcons SB Blazer Low Black White,2378,176800.0,6534,0,150600,11,1,45
Jordan 4 Retro OG White Cement 2016,2377,542800.0,6540,0,288200,18,0,33
Jordan 10 Retro Drake OVO Black,2377,319000.0,6541,0,294800,20,0,33
Jordan 1 Retro All Star 2016,2376,163000.0,6554,0,183400,9,0,33
Adidas Yeezy Boost 350 Pirate Black 2016,2371,795000.0,6564,0,262000,22,0,2
Jordan 5 Retro Low Dunk From Above,2370,261800.0,6567,0,229300,18,0,33
Asics x Reigning Champ Gel-Lyte III Navy,2370,185000.0,6573,0,196500,22,1,4
